timestamp,open,high,low,close,volume
2026-01-01T00:00:00+00:00,87616.5,87828.5,87608.5,87782.5,44395.0
2026-01-01T01:00:00+00:00,87782.5,88026.0,87782.5,87925.0,129831.0
2026-01-01T02:00:00+00:00,87926.0,88074.0,87873.0,87893.0,142143.0
2026-01-01T03:00:00+00:00,87893.0,88004.0,87815.5,87828.0,92930.0
2026-01-01T04:00:00+00:00,87833.0,87841.0,87524.0,87575.0,231054.0
2026-01-01T05:00:00+00:00,87575.0,87729.0,87575.0,87684.0,101940.0
2026-01-01T06:00:00+00:00,87684.0,87684.0,87611.0,87630.0,63831.0
2026-01-01T07:00:00+00:00,87630.0,87649.5,87566.5,87612.0,79565.0
2026-01-01T08:00:00+00:00,87613.0,87808.0,87598.5,87751.0,135693.0
2026-01-01T09:00:00+00:00,87750.0,87950.5,87725.0,87856.0,161050.0
2026-01-01T10:00:00+00:00,87856.0,87863.0,87761.5,87843.0,88092.0
2026-01-01T11:00:00+00:00,87842.0,87993.0,87828.5,87989.5,167683.0
2026-01-01T12:00:00+00:00,87989.5,88009.0,87890.5,87907.0,216504.0
2026-01-01T13:00:00+00:00,87907.0,87991.5,87827.0,87880.0,191708.0
2026-01-01T14:00:00+00:00,87880.0,87939.0,87766.5,87927.0,305285.0
2026-01-01T15:00:00+00:00,87927.0,88086.0,87880.0,87996.0,336290.0
2026-01-01T16:00:00+00:00,87996.0,88016.0,87839.5,87964.5,213857.0
2026-01-01T17:00:00+00:00,87964.5,88485.0,87941.5,88290.5,676562.0
2026-01-01T18:00:00+00:00,88290.0,88342.0,88075.0,88174.5,265004.0
2026-01-01T19:00:00+00:00,88174.5,88413.0,88045.5,88364.0,201467.0
2026-01-01T20:00:00+00:00,88363.0,88364.0,88205.5,88229.5,75806.0
2026-01-01T21:00:00+00:00,88235.5,88409.0,88220.0,88355.0,50329.0
2026-01-01T22:00:00+00:00,88356.0,88674.5,88356.0,88611.0,146536.0
2026-01-01T23:00:00+00:00,88630.0,88890.5,88441.5,88808.0,151740.0
2026-01-02T00:00:00+00:00,88811.0,88859.0,88556.5,88803.5,129969.0
2026-01-02T01:00:00+00:00,88803.5,88846.0,88488.0,88608.0,126063.0
2026-01-02T02:00:00+00:00,88616.5,88638.5,88335.0,88608.0,209723.0
2026-01-02T03:00:00+00:00,88609.5,89097.0,88533.5,88909.0,442810.0
2026-01-02T04:00:00+00:00,88908.0,88959.0,88584.0,88603.5,254577.0
2026-01-02T05:00:00+00:00,88603.5,88759.0,88542.0,88730.0,179146.0
2026-01-02T06:00:00+00:00,88730.0,89062.0,88692.0,88908.0,311245.0
2026-01-02T07:00:00+00:00,88908.5,89033.5,88809.5,88837.5,191522.0
2026-01-02T08:00:00+00:00,88837.5,89168.0,88788.5,89147.5,322178.0
2026-01-02T09:00:00+00:00,89142.0,89477.0,89078.5,89439.0,482942.0
2026-01-02T10:00:00+00:00,89439.0,89909.0,89415.0,89627.0,671723.0
2026-01-02T11:00:00+00:00,89628.0,89646.0,89316.0,89466.5,375821.0
2026-01-02T12:00:00+00:00,89467.5,89559.0,89346.5,89368.5,233490.0
2026-01-02T13:00:00+00:00,89368.5,89664.5,89273.5,89320.0,467145.0
2026-01-02T14:00:00+00:00,89320.0,90136.0,88440.5,89545.5,2389371.0
2026-01-02T15:00:00+00:00,89549.0,89859.0,88765.0,89382.5,1602918.0
2026-01-02T16:00:00+00:00,89381.5,90788.0,89163.0,90342.5,1932122.0
2026-01-02T17:00:00+00:00,90343.0,90946.0,90140.0,90329.5,1185198.0
2026-01-02T18:00:00+00:00,90329.5,90522.5,89519.0,89744.0,887116.0
2026-01-02T19:00:00+00:00,89743.5,90130.0,89618.5,89883.5,391686.0
2026-01-02T20:00:00+00:00,89873.0,90050.0,89596.5,89757.5,207333.0
2026-01-02T21:00:00+00:00,89703.5,90155.0,89696.0,90024.0,114272.0
2026-01-02T22:00:00+00:00,90025.0,90376.0,89983.5,90163.5,134778.0
2026-01-02T23:00:00+00:00,90153.5,90168.0,89858.5,89960.5,70288.0
2026-01-03T00:00:00+00:00,89960.5,90159.5,89923.0,90123.5,73866.0
2026-01-03T01:00:00+00:00,90122.5,90264.5,90031.5,90242.5,94493.0
2026-01-03T02:00:00+00:00,90242.5,90376.0,90094.0,90300.0,131852.0
2026-01-03T03:00:00+00:00,90301.0,90357.0,90159.0,90290.0,147361.0
2026-01-03T04:00:00+00:00,90288.5,90459.0,90001.0,90130.5,294373.0
2026-01-03T05:00:00+00:00,90143.5,90167.5,89879.5,89999.0,271141.0
2026-01-03T06:00:00+00:00,89999.0,90102.0,89811.0,89836.0,272234.0
2026-01-03T07:00:00+00:00,89836.0,89922.5,89269.5,89544.0,624448.0
2026-01-03T08:00:00+00:00,89545.0,89806.0,89389.5,89633.5,430355.0
2026-01-03T09:00:00+00:00,89633.5,89953.0,89590.5,89765.5,313910.0
2026-01-03T10:00:00+00:00,89764.5,89842.0,89672.5,89721.0,190433.0
2026-01-03T11:00:00+00:00,89724.0,89760.0,89635.5,89714.5,171889.0
2026-01-03T12:00:00+00:00,89715.5,90025.0,89627.5,90011.5,318038.0
2026-01-03T13:00:00+00:00,90011.5,90036.5,89887.5,89980.5,240487.0
2026-01-03T14:00:00+00:00,89981.5,90210.5,89924.0,90101.0,493291.0
2026-01-03T15:00:00+00:00,90101.0,90101.0,89929.0,89937.0,280217.0
2026-01-03T16:00:00+00:00,89940.0,90198.5,89873.0,90073.5,456508.0
2026-01-03T17:00:00+00:00,90073.5,90099.0,89990.5,90064.0,196600.0
2026-01-03T18:00:00+00:00,90065.5,90166.0,89999.5,90115.0,146577.0
2026-01-03T19:00:00+00:00,90110.5,90129.5,90030.0,90101.5,59829.0
2026-01-03T20:00:00+00:00,90101.5,90349.5,89984.5,90342.0,189241.0
2026-01-03T21:00:00+00:00,90340.0,90726.0,90314.5,90539.0,289313.0
2026-01-03T22:00:00+00:00,90540.0,90721.5,90464.5,90567.0,102745.0
2026-01-03T23:00:00+00:00,90589.5,90674.5,90435.5,90604.5,73652.0
2026-01-04T00:00:00+00:00,90604.5,91606.5,90604.5,91311.0,478513.0
2026-01-04T01:00:00+00:00,91335.0,91461.5,90975.5,91199.0,274723.0
2026-01-04T02:00:00+00:00,91200.0,91275.0,91042.5,91108.0,180015.0
2026-01-04T03:00:00+00:00,91109.0,91331.5,91043.5,91201.5,250187.0
2026-01-04T04:00:00+00:00,91200.0,91565.5,91150.5,91363.5,362247.0
2026-01-04T05:00:00+00:00,91364.5,91459.5,91310.0,91447.0,189427.0
2026-01-04T06:00:00+00:00,91447.0,91774.0,91186.5,91197.0,691363.0
2026-01-04T07:00:00+00:00,91196.0,91508.5,91178.0,91487.0,350257.0
2026-01-04T08:00:00+00:00,91487.0,91508.0,91125.0,91335.5,347705.0
2026-01-04T09:00:00+00:00,91333.5,91446.5,91213.5,91423.5,194602.0
2026-01-04T10:00:00+00:00,91422.5,91591.5,91377.5,91562.0,272143.0
2026-01-04T11:00:00+00:00,91562.5,91562.5,91194.5,91272.5,295141.0
2026-01-04T12:00:00+00:00,91272.5,91331.5,91044.0,91105.0,366112.0
2026-01-04T13:00:00+00:00,91106.0,91246.5,90986.0,91237.0,370913.0
2026-01-04T14:00:00+00:00,91237.0,91387.0,91110.0,91314.5,462359.0
2026-01-04T15:00:00+00:00,91314.5,91359.5,91059.0,91302.5,287020.0
2026-01-04T16:00:00+00:00,91301.5,91438.0,91218.0,91292.0,337908.0
2026-01-04T17:00:00+00:00,91292.0,91413.5,91271.5,91302.0,183911.0
2026-01-04T18:00:00+00:00,91302.0,91303.0,90950.0,91177.0,437498.0
2026-01-04T19:00:00+00:00,91177.0,91189.5,90813.5,91112.5,340307.0
2026-01-04T20:00:00+00:00,91120.0,91319.0,91094.0,91285.5,124240.0
